Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9019,0.8902,0.8901
2,0.9024,0.9017,0.8750,0.8752
3,0.9085,0.9077,0.8567,0.8566
4,0.9085,0.9075,0.8659,0.8658
5,0.9024,0.9018,0.8689,0.8694
6,0.9116,0.9114,0.8659,0.8668
7,0.8902,0.8895,0.8659,0.8659
8,0.8963,0.8939,0.8598,0.8599
9,0.8933,0.8930,0.8750,0.8749
10,0.9146,0.9150,0.8659,0.8656
