Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9085,0.9086,0.8628,0.8631
2,0.9085,0.9073,0.8598,0.8601
3,0.9085,0.9082,0.8628,0.8631
4,0.9085,0.9073,0.8506,0.8507
5,0.9146,0.9142,0.8537,0.8539
6,0.9116,0.9116,0.8689,0.8694
7,0.8994,0.8992,0.8628,0.8626
8,0.9024,0.9005,0.8567,0.8569
9,0.9177,0.9172,0.8598,0.8601
10,0.9146,0.9149,0.8689,0.8689
