Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9019,0.8902,0.8901
2,0.9116,0.9105,0.8750,0.8752
3,0.9055,0.9047,0.8567,0.8566
4,0.9085,0.9074,0.8659,0.8658
5,0.9085,0.9081,0.8689,0.8694
6,0.9085,0.9083,0.8659,0.8668
7,0.8933,0.8923,0.8659,0.8659
8,0.9055,0.9030,0.8598,0.8599
9,0.8994,0.8989,0.8750,0.8749
10,0.9116,0.9118,0.8659,0.8656
