Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9019,0.8902,0.8902
2,0.9116,0.9101,0.8720,0.8723
3,0.9085,0.9074,0.8628,0.8623
4,0.9085,0.9074,0.8659,0.8661
5,0.9085,0.9081,0.8720,0.8724
6,0.9085,0.9083,0.8720,0.8722
7,0.8933,0.8923,0.8689,0.8689
8,0.9055,0.9030,0.8628,0.8627
9,0.9085,0.9081,0.8689,0.8682
10,0.9116,0.9118,0.8689,0.8688
