Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9021,0.8628,0.8631
2,0.8780,0.8763,0.8598,0.8601
3,0.8933,0.8918,0.8628,0.8631
4,0.8933,0.8922,0.8506,0.8507
5,0.9024,0.9021,0.8537,0.8539
6,0.9055,0.9056,0.8689,0.8694
7,0.8720,0.8712,0.8628,0.8626
8,0.8841,0.8823,0.8567,0.8569
9,0.8902,0.8898,0.8598,0.8601
10,0.9085,0.9093,0.8689,0.8689
