Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6883,0.6667,0.4321,0.4104
2,0.7006,0.6777,0.4105,0.3947
3,0.7315,0.7206,0.4352,0.4290
4,0.7407,0.7150,0.4846,0.4667
5,0.6914,0.6670,0.4599,0.4336
6,0.7191,0.7041,0.4599,0.4414
7,0.6944,0.6666,0.4444,0.4141
8,0.7160,0.6873,0.4074,0.3810
9,0.7191,0.7055,0.4599,0.4535
10,0.7377,0.7248,0.4475,0.4359
