Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7006,0.6837,0.7377,0.7237
2,0.6975,0.6859,0.7130,0.7030
3,0.7222,0.6997,0.7315,0.7130
4,0.7438,0.7155,0.7222,0.6928
5,0.6914,0.6870,0.7130,0.7061
6,0.7160,0.7083,0.7315,0.7230
7,0.7006,0.6893,0.7469,0.7380
8,0.7315,0.7131,0.7160,0.6985
9,0.7253,0.7168,0.7099,0.6998
10,0.7284,0.7086,0.7346,0.7079
