Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5481,0.4962,0.5385,0.4813
2,0.6058,0.5958,0.5929,0.5846
3,0.5769,0.5199,0.5737,0.5076
4,0.6058,0.6038,0.6571,0.6547
5,0.5962,0.5394,0.5577,0.4981
6,0.6378,0.6377,0.6090,0.6070
7,0.5994,0.5871,0.6186,0.6083
8,0.5545,0.5440,0.6154,0.6070
9,0.6154,0.6071,0.6058,0.5892
10,0.6250,0.6198,0.6282,0.6217
