Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8045,0.8050,0.8269,0.8271
2,0.6763,0.6106,0.6699,0.5992
3,0.6891,0.6255,0.6763,0.6061
4,0.7853,0.7831,0.8077,0.8073
5,0.8109,0.8096,0.8269,0.8272
6,0.8045,0.8047,0.8205,0.8211
7,0.7917,0.7921,0.8237,0.8241
8,0.7532,0.7556,0.7949,0.7954
9,0.8173,0.8166,0.8333,0.8333
10,0.7885,0.7863,0.8205,0.8203
