Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5417,0.4899,0.5353,0.4785
2,0.5417,0.4893,0.5192,0.4647
3,0.5962,0.5385,0.5737,0.5096
4,0.6026,0.5896,0.6474,0.6396
5,0.5962,0.5394,0.5577,0.4980
6,0.6346,0.6324,0.6058,0.6016
7,0.5962,0.5842,0.6186,0.6093
8,0.5577,0.5470,0.6186,0.6100
9,0.6538,0.6525,0.6154,0.6058
10,0.6282,0.6226,0.6314,0.6248
