Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8994,0.8990,0.8872,0.8873
2,0.8811,0.8795,0.8689,0.8669
3,0.8963,0.8948,0.8628,0.8624
4,0.8963,0.8956,0.8689,0.8689
5,0.8841,0.8842,0.8628,0.8633
6,0.8963,0.8953,0.8689,0.8694
7,0.9024,0.9016,0.8659,0.8656
8,0.8963,0.8947,0.8659,0.8659
9,0.8963,0.8960,0.8689,0.8689
10,0.8963,0.8953,0.8720,0.8714
