Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9055,0.9054,0.8872,0.8873
2,0.9085,0.9073,0.8720,0.8720
3,0.9085,0.9074,0.8689,0.8684
4,0.9085,0.9074,0.8720,0.8717
5,0.9055,0.9046,0.8689,0.8683
6,0.9085,0.9083,0.8689,0.8692
7,0.8933,0.8926,0.8689,0.8695
8,0.8994,0.8971,0.8689,0.8688
9,0.9085,0.9074,0.8689,0.8682
10,0.9146,0.9152,0.8689,0.8688
