Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8872,0.8877,0.8567,0.8567
2,0.8476,0.8468,0.8537,0.8531
3,0.8628,0.8611,0.8476,0.8437
4,0.8902,0.8902,0.8506,0.8510
5,0.8963,0.8954,0.8506,0.8506
6,0.9055,0.9055,0.8659,0.8663
7,0.8506,0.8497,0.8445,0.8442
8,0.8750,0.8745,0.8445,0.8446
9,0.8780,0.8768,0.8506,0.8507
10,0.8902,0.8914,0.8598,0.8600
