Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7438,0.7293,0.7438,0.7345
2,0.7500,0.7314,0.7407,0.7218
3,0.7377,0.7164,0.7377,0.7240
4,0.7407,0.7362,0.7531,0.7451
5,0.7531,0.7368,0.7407,0.7301
6,0.7407,0.7327,0.7469,0.7369
7,0.7500,0.7254,0.7407,0.7219
8,0.7099,0.7029,0.7284,0.7223
9,0.7500,0.7471,0.7407,0.7370
10,0.7469,0.7295,0.7438,0.7317
