Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7469,0.7412,0.7099,0.7047
2,0.7500,0.7314,0.7037,0.6860
3,0.7377,0.7164,0.7222,0.7080
4,0.7438,0.7202,0.7407,0.7186
5,0.7531,0.7307,0.7068,0.6824
6,0.7407,0.7327,0.7130,0.7007
7,0.7469,0.7222,0.7191,0.6971
8,0.7407,0.7338,0.7099,0.7046
9,0.7469,0.7370,0.7284,0.7196
10,0.7593,0.7460,0.7222,0.7165
