Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7438,0.7410,0.7407,0.7349
2,0.7438,0.7182,0.7377,0.7155
3,0.7346,0.7112,0.7438,0.7208
4,0.7377,0.7327,0.7407,0.7326
5,0.7562,0.7331,0.7315,0.7099
6,0.7346,0.7169,0.7377,0.7191
7,0.7531,0.7288,0.7377,0.7147
8,0.7346,0.7290,0.7222,0.7169
9,0.7593,0.7568,0.7346,0.7302
10,0.7531,0.7491,0.7346,0.7308
