Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8872,0.8859,0.8537,0.8536
2,0.8872,0.8881,0.8415,0.8414
3,0.8506,0.8523,0.8049,0.8058
4,0.8659,0.8678,0.8415,0.8444
5,0.8811,0.8817,0.8476,0.8476
6,0.8720,0.8722,0.8476,0.8480
7,0.8720,0.8744,0.8537,0.8547
8,0.8720,0.8721,0.8476,0.8480
9,0.8750,0.8761,0.8262,0.8268
10,0.8841,0.8850,0.8476,0.8472
