Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4024,0.3812,0.4360,0.3987
2,0.3780,0.3496,0.3720,0.3586
3,0.3872,0.3375,0.3537,0.2692
4,0.4116,0.3865,0.3628,0.3338
5,0.4055,0.3923,0.3902,0.3630
6,0.4726,0.4442,0.4878,0.4726
7,0.4116,0.3756,0.4055,0.3615
8,0.4055,0.3686,0.4116,0.3770
9,0.3933,0.3355,0.4024,0.3391
10,0.4055,0.3715,0.3720,0.3226
