Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8872,0.8859,0.8598,0.8596
2,0.8902,0.8908,0.8354,0.8351
3,0.8506,0.8526,0.8018,0.8033
4,0.8567,0.8583,0.8354,0.8375
5,0.8811,0.8816,0.8476,0.8474
6,0.8750,0.8750,0.8445,0.8444
7,0.8750,0.8770,0.8537,0.8547
8,0.8811,0.8815,0.8476,0.8484
9,0.8872,0.8882,0.8293,0.8297
10,0.8841,0.8847,0.8506,0.8501
