Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8841,0.8829,0.4421,0.4051
2,0.8354,0.8281,0.3659,0.2975
3,0.8476,0.8500,0.3476,0.2632
4,0.8720,0.8732,0.3720,0.3534
5,0.8902,0.8903,0.3963,0.3722
6,0.8598,0.8585,0.4970,0.4819
7,0.8689,0.8692,0.4116,0.3866
8,0.8780,0.8773,0.4116,0.3895
9,0.8506,0.8477,0.3994,0.3318
10,0.8902,0.8891,0.3933,0.3481
