Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4238,0.4212,0.4329,0.4125
2,0.3689,0.2772,0.3841,0.2943
3,0.3841,0.3223,0.3933,0.3285
4,0.4634,0.4384,0.4238,0.4068
5,0.3963,0.3484,0.4177,0.3649
6,0.4238,0.3646,0.4421,0.3821
7,0.4268,0.4004,0.4451,0.4216
8,0.3963,0.3926,0.4421,0.4342
9,0.4177,0.3788,0.4116,0.3701
10,0.4512,0.4319,0.4360,0.4155
