Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8963,0.8970,0.4329,0.4125
2,0.7287,0.6781,0.3841,0.2943
3,0.8445,0.8388,0.3933,0.3285
4,0.8811,0.8819,0.4238,0.4068
5,0.8689,0.8652,0.4177,0.3649
6,0.8659,0.8620,0.4421,0.3821
7,0.8780,0.8773,0.4451,0.4216
8,0.8841,0.8847,0.4421,0.4342
9,0.8780,0.8755,0.4116,0.3701
10,0.8811,0.8810,0.4360,0.4155
