Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4390,0.4289,0.4360,0.4139
2,0.4024,0.3696,0.4055,0.3802
3,0.3963,0.3568,0.4177,0.3674
4,0.4451,0.4253,0.4207,0.4083
5,0.4024,0.3450,0.3933,0.3270
6,0.4207,0.3580,0.4390,0.3780
7,0.4024,0.3886,0.4146,0.3923
8,0.4177,0.3791,0.4390,0.3933
9,0.4177,0.3430,0.4085,0.3307
10,0.4512,0.4157,0.4360,0.3727
