Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8841,0.8854,0.8567,0.8592
2,0.8902,0.8911,0.8415,0.8410
3,0.8598,0.8604,0.8506,0.8516
4,0.8841,0.8858,0.8476,0.8494
5,0.8780,0.8792,0.8537,0.8542
6,0.8689,0.8700,0.8567,0.8576
7,0.8780,0.8787,0.8506,0.8512
8,0.8841,0.8852,0.8659,0.8664
9,0.8902,0.8909,0.8384,0.8389
10,0.8750,0.8766,0.8628,0.8639
