Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8811,0.8809,0.4360,0.4139
2,0.8902,0.8909,0.4055,0.3802
3,0.8780,0.8768,0.4177,0.3674
4,0.8841,0.8852,0.4207,0.4083
5,0.8689,0.8646,0.3933,0.3270
6,0.8689,0.8651,0.4390,0.3780
7,0.8872,0.8874,0.4146,0.3923
8,0.8902,0.8884,0.4390,0.3933
9,0.8445,0.8416,0.4085,0.3307
10,0.8750,0.8718,0.4360,0.3727
