Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4537,0.4326,0.4290,0.4241
2,0.3981,0.3879,0.3920,0.3797
3,0.4167,0.3879,0.3827,0.3658
4,0.4321,0.4096,0.3981,0.3736
5,0.4753,0.4491,0.4537,0.4249
6,0.5123,0.4910,0.5309,0.5122
7,0.4167,0.3954,0.4105,0.3902
8,0.4012,0.3669,0.3827,0.3528
9,0.4043,0.3867,0.3858,0.3662
10,0.3580,0.3331,0.3796,0.3623
