Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7006,0.6888,0.7160,0.7047
2,0.7006,0.6850,0.7130,0.7017
3,0.7160,0.7016,0.7006,0.6831
4,0.7160,0.6918,0.7006,0.6791
5,0.7099,0.6878,0.7160,0.6868
6,0.7346,0.7224,0.7346,0.7243
7,0.7099,0.7014,0.7346,0.7272
8,0.7130,0.6883,0.7006,0.6717
9,0.7160,0.6947,0.7160,0.6908
10,0.7130,0.6902,0.7068,0.6765
