Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7130,0.7028,0.7191,0.7075
2,0.7006,0.6878,0.7191,0.7098
3,0.7346,0.7141,0.6975,0.6780
4,0.7191,0.6944,0.7006,0.6791
5,0.7130,0.6942,0.7130,0.6885
6,0.7284,0.7104,0.7346,0.7188
7,0.7037,0.6936,0.7407,0.7329
8,0.7130,0.6884,0.7037,0.6747
9,0.7160,0.6911,0.7130,0.6840
10,0.7068,0.6922,0.7099,0.7002
