Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4475,0.4326,0.4228,0.4183
2,0.3951,0.3877,0.3920,0.3799
3,0.4198,0.3921,0.3796,0.3597
4,0.4259,0.4020,0.3889,0.3651
5,0.4599,0.4494,0.4506,0.4314
6,0.5185,0.4963,0.5278,0.5096
7,0.4290,0.4054,0.4136,0.3933
8,0.4012,0.3677,0.3827,0.3520
9,0.3796,0.3736,0.3858,0.3779
10,0.3642,0.3388,0.3858,0.3694
