Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7593,0.7486,0.7469,0.7352
2,0.7531,0.7341,0.7407,0.7288
3,0.7562,0.7390,0.7377,0.7234
4,0.7562,0.7424,0.7469,0.7359
5,0.7593,0.7451,0.7407,0.7295
6,0.7346,0.7177,0.7407,0.7249
7,0.7469,0.7442,0.7346,0.7298
8,0.7284,0.7223,0.7284,0.7223
9,0.7346,0.7289,0.7469,0.7416
10,0.7407,0.7269,0.7469,0.7351
