Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7593,0.7486,0.7407,0.7293
2,0.7531,0.7341,0.7438,0.7314
3,0.7562,0.7390,0.7377,0.7232
4,0.7438,0.7400,0.7500,0.7425
5,0.7593,0.7451,0.7407,0.7297
6,0.7346,0.7177,0.7438,0.7282
7,0.7531,0.7331,0.7377,0.7211
8,0.7284,0.7223,0.7315,0.7252
9,0.7346,0.7289,0.7469,0.7416
10,0.7407,0.7269,0.7469,0.7351
