Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7531,0.7393,0.7500,0.7383
2,0.7407,0.7149,0.7346,0.7115
3,0.7531,0.7361,0.7407,0.7286
4,0.7562,0.7398,0.7500,0.7370
5,0.7654,0.7422,0.7438,0.7220
6,0.7531,0.7449,0.7500,0.7395
7,0.7438,0.7409,0.7469,0.7420
8,0.7315,0.7144,0.7253,0.7121
9,0.7438,0.7422,0.7346,0.7309
10,0.7531,0.7369,0.7469,0.7351
