Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6975,0.6717,0.5093,0.4880
2,0.7099,0.6823,0.5000,0.4798
3,0.7191,0.6969,0.4969,0.4786
4,0.7253,0.6987,0.5216,0.5002
5,0.7253,0.7179,0.5000,0.4907
6,0.7469,0.7379,0.4846,0.4808
7,0.7160,0.6920,0.4938,0.4789
8,0.7315,0.7022,0.4907,0.4655
9,0.7222,0.6947,0.4660,0.4444
10,0.7037,0.6748,0.4660,0.4425
