Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5185,0.4995,0.4784,0.4686
2,0.5463,0.5225,0.4660,0.4546
3,0.5062,0.4803,0.4877,0.4702
4,0.5401,0.5148,0.5216,0.4981
5,0.4506,0.4492,0.5000,0.4896
6,0.4784,0.4489,0.5031,0.4802
7,0.4846,0.4600,0.4815,0.4600
8,0.5093,0.4904,0.4815,0.4637
9,0.5278,0.5064,0.4660,0.4447
10,0.4846,0.4571,0.4846,0.4612
