Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7068,0.6864,0.7315,0.7072
2,0.7099,0.6866,0.7160,0.6915
3,0.7315,0.7166,0.7346,0.7250
4,0.7068,0.6801,0.7438,0.7200
5,0.7006,0.6879,0.7130,0.6951
6,0.7377,0.7260,0.7407,0.7283
7,0.7068,0.6850,0.7191,0.7007
8,0.7315,0.7165,0.7099,0.6952
9,0.7191,0.7081,0.7438,0.7359
10,0.7377,0.7231,0.7284,0.7063
