Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5093,0.4795,0.5093,0.4880
2,0.5370,0.5100,0.5000,0.4798
3,0.5432,0.5122,0.4969,0.4786
4,0.5586,0.5357,0.5216,0.5002
5,0.5031,0.4971,0.5000,0.4907
6,0.5000,0.4915,0.4846,0.4808
7,0.5309,0.5116,0.4938,0.4789
8,0.5370,0.5175,0.4907,0.4655
9,0.5216,0.5028,0.4660,0.4444
10,0.4506,0.4268,0.4660,0.4425
