Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7037,0.6902,0.7253,0.7159
2,0.7037,0.6909,0.7253,0.7163
3,0.7253,0.7113,0.7284,0.7169
4,0.7253,0.6987,0.7438,0.7129
5,0.7284,0.7209,0.7068,0.6982
6,0.7531,0.7422,0.7253,0.7133
7,0.7222,0.6969,0.7346,0.7116
8,0.7500,0.7399,0.7160,0.7048
9,0.7160,0.7059,0.7377,0.7329
10,0.7222,0.7093,0.7377,0.7170
