Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7099,0.6893,0.4784,0.4686
2,0.7006,0.6792,0.4660,0.4546
3,0.7191,0.6928,0.4877,0.4702
4,0.7099,0.6822,0.5216,0.4981
5,0.7099,0.7024,0.5000,0.4896
6,0.7346,0.7156,0.5031,0.4802
7,0.7222,0.6935,0.4815,0.4600
8,0.7284,0.6992,0.4815,0.4637
9,0.7253,0.7017,0.4660,0.4447
10,0.7284,0.7005,0.4846,0.4612
