Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8780,0.8782,0.4268,0.3970
2,0.8811,0.8809,0.3780,0.3497
3,0.8415,0.8360,0.3811,0.3037
4,0.8872,0.8886,0.3811,0.3687
5,0.8750,0.8761,0.3841,0.3738
6,0.8811,0.8807,0.4116,0.3672
7,0.8780,0.8781,0.4299,0.3986
8,0.8872,0.8855,0.4207,0.3875
9,0.8384,0.8339,0.3902,0.3129
10,0.8841,0.8839,0.3872,0.3657
