Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8811,0.8809,0.8506,0.8513
2,0.8811,0.8833,0.8445,0.8451
3,0.8720,0.8727,0.8354,0.8366
4,0.8780,0.8798,0.8384,0.8413
5,0.8720,0.8729,0.8476,0.8485
6,0.8902,0.8903,0.8537,0.8541
7,0.8750,0.8763,0.8506,0.8515
8,0.8659,0.8658,0.8476,0.8483
9,0.8780,0.8798,0.8323,0.8332
10,0.8811,0.8828,0.8537,0.8543
