Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6852,0.6635,0.7191,0.6960
2,0.7130,0.6837,0.7160,0.6866
3,0.7438,0.7274,0.7130,0.6997
4,0.7191,0.6961,0.7191,0.6979
5,0.7037,0.6806,0.7068,0.6775
6,0.7160,0.7012,0.7253,0.7080
7,0.7006,0.6809,0.7160,0.7011
8,0.7222,0.7012,0.7006,0.6778
9,0.7099,0.7021,0.7191,0.7127
10,0.7191,0.7006,0.7315,0.7091
