Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6944,0.6729,0.7160,0.6928
2,0.7037,0.6895,0.7130,0.6997
3,0.7222,0.7177,0.7222,0.7131
4,0.7222,0.6978,0.7160,0.6902
5,0.7037,0.6973,0.7068,0.6983
6,0.7160,0.7017,0.7346,0.7220
7,0.6975,0.6688,0.7099,0.6795
8,0.7160,0.6912,0.7068,0.6777
9,0.7006,0.6925,0.7191,0.7124
10,0.7130,0.6934,0.7377,0.7225
