Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4383,0.4111,0.3889,0.3598
2,0.4321,0.4077,0.3796,0.3641
3,0.4074,0.3960,0.3858,0.3797
4,0.4074,0.3860,0.4414,0.4155
5,0.4136,0.3888,0.4198,0.4001
6,0.4012,0.3603,0.3951,0.3716
7,0.4228,0.4026,0.4012,0.3826
8,0.4105,0.3772,0.3858,0.3556
9,0.4136,0.3963,0.4043,0.3845
10,0.4012,0.3747,0.4074,0.3867
