Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7500,0.7368,0.7469,0.7350
2,0.7377,0.7194,0.7377,0.7263
3,0.7562,0.7381,0.7469,0.7343
4,0.7438,0.7386,0.7654,0.7581
5,0.7500,0.7362,0.7346,0.7233
6,0.7438,0.7263,0.7407,0.7230
7,0.7531,0.7487,0.7407,0.7356
8,0.7284,0.7231,0.7284,0.7204
9,0.7407,0.7351,0.7438,0.7379
10,0.7346,0.7195,0.7500,0.7385
