Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7562,0.7455,0.7438,0.7320
2,0.7500,0.7323,0.7407,0.7288
3,0.7500,0.7329,0.7407,0.7264
4,0.7500,0.7466,0.7500,0.7425
5,0.7685,0.7542,0.7438,0.7331
6,0.7377,0.7210,0.7469,0.7315
7,0.7500,0.7481,0.7377,0.7326
8,0.7284,0.7274,0.7253,0.7201
9,0.7346,0.7289,0.7469,0.7416
10,0.7346,0.7183,0.7469,0.7351
