Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7981,0.7998,0.6955,0.6945
2,0.8205,0.8225,0.6795,0.6789
3,0.8109,0.8123,0.7436,0.7441
4,0.8109,0.8133,0.7276,0.7272
5,0.8173,0.8148,0.6859,0.6770
6,0.8205,0.8221,0.6731,0.6726
7,0.8205,0.8230,0.6699,0.6708
8,0.7981,0.8008,0.7019,0.7016
9,0.8141,0.8152,0.6955,0.6903
10,0.7853,0.7888,0.7115,0.7112
