Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6923,0.6910,0.6955,0.6945
2,0.6891,0.6858,0.6795,0.6789
3,0.7244,0.7242,0.7436,0.7441
4,0.7147,0.7142,0.7276,0.7272
5,0.6474,0.6268,0.6859,0.6770
6,0.7083,0.7077,0.6731,0.6726
7,0.7147,0.7138,0.6699,0.6708
8,0.6314,0.6290,0.7019,0.7016
9,0.6795,0.6792,0.6955,0.6903
10,0.6859,0.6830,0.7115,0.7112
