Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7244,0.7236,0.7404,0.7381
2,0.6699,0.6680,0.7083,0.7076
3,0.6763,0.6758,0.7147,0.7150
4,0.7244,0.7233,0.7244,0.7204
5,0.6635,0.6601,0.6731,0.6732
6,0.6859,0.6868,0.6699,0.6705
7,0.6699,0.6668,0.6891,0.6876
8,0.6250,0.6239,0.6955,0.6935
9,0.6538,0.6492,0.6827,0.6764
10,0.6635,0.6595,0.6987,0.6977
