Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6914,0.6699,0.7222,0.6990
2,0.7006,0.6873,0.7191,0.7078
3,0.7438,0.7279,0.7099,0.6919
4,0.7315,0.7069,0.7284,0.7018
5,0.6883,0.6802,0.7099,0.7016
6,0.7191,0.7040,0.7315,0.7149
7,0.6975,0.6786,0.7130,0.6959
8,0.7222,0.7048,0.7006,0.6837
9,0.7099,0.7035,0.7191,0.7131
10,0.7191,0.7034,0.7377,0.7263
