Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6914,0.6753,0.7191,0.6992
2,0.7006,0.6869,0.7191,0.7079
3,0.7253,0.7140,0.7130,0.7035
4,0.7037,0.6977,0.7253,0.7187
5,0.7099,0.7039,0.7068,0.6980
6,0.7160,0.7042,0.7222,0.7117
7,0.6975,0.6777,0.7191,0.7041
8,0.7284,0.7106,0.6944,0.6748
9,0.7253,0.7080,0.7160,0.6903
10,0.7160,0.6980,0.7191,0.6969
