Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.4321,0.4067,0.3889,0.3581
2,0.4105,0.3890,0.3889,0.3817
3,0.4352,0.4163,0.3827,0.3752
4,0.4198,0.3952,0.4537,0.4269
5,0.4228,0.3961,0.4198,0.3963
6,0.4290,0.4166,0.4167,0.4161
7,0.4383,0.4162,0.4105,0.3907
8,0.4198,0.3877,0.3735,0.3445
9,0.4414,0.4214,0.3951,0.3750
10,0.3580,0.3444,0.4105,0.3996
