Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8141,0.8139,0.8333,0.8346
2,0.8173,0.8171,0.8429,0.8435
3,0.8269,0.8270,0.8365,0.8377
4,0.8205,0.8210,0.8301,0.8308
5,0.8269,0.8268,0.8301,0.8310
6,0.8205,0.8204,0.8429,0.8438
7,0.8237,0.8238,0.8333,0.8341
8,0.8269,0.8270,0.8301,0.8304
9,0.8237,0.8235,0.8205,0.8213
10,0.8301,0.8301,0.8365,0.8374
