Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8269,0.8272,0.8301,0.8312
2,0.8269,0.8272,0.8462,0.8464
3,0.8269,0.8268,0.8429,0.8438
4,0.8141,0.8141,0.8397,0.8405
5,0.8237,0.8240,0.8333,0.8348
6,0.8045,0.8042,0.8622,0.8629
7,0.8237,0.8238,0.8365,0.8374
8,0.8237,0.8238,0.8429,0.8438
9,0.8173,0.8171,0.8301,0.8313
10,0.8269,0.8270,0.8301,0.8311
