Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8141,0.8143,0.8429,0.8442
2,0.8205,0.8203,0.8397,0.8405
3,0.8237,0.8236,0.8429,0.8438
4,0.8205,0.8205,0.8333,0.8343
5,0.8237,0.8235,0.8365,0.8373
6,0.8237,0.8234,0.8462,0.8470
7,0.8269,0.8267,0.8494,0.8501
8,0.8237,0.8234,0.8429,0.8435
9,0.8269,0.8270,0.8429,0.8438
10,0.8237,0.8238,0.8397,0.8403
