Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8205,0.8207,0.8333,0.8345
2,0.8141,0.8141,0.8429,0.8438
3,0.8301,0.8302,0.8429,0.8437
4,0.8141,0.8145,0.8333,0.8344
5,0.8397,0.8399,0.8429,0.8439
6,0.8173,0.8173,0.8494,0.8502
7,0.8141,0.8143,0.8333,0.8344
8,0.8205,0.8200,0.8397,0.8401
9,0.8141,0.8140,0.8365,0.8376
10,0.8205,0.8206,0.8365,0.8379
