Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8013,0.8009,0.8237,0.8237
2,0.7917,0.7917,0.8269,0.8275
3,0.8045,0.8036,0.8237,0.8238
4,0.8109,0.8103,0.8141,0.8143
5,0.8077,0.8075,0.8205,0.8206
6,0.7853,0.7816,0.8205,0.8197
7,0.7917,0.7913,0.8237,0.8238
8,0.7724,0.7748,0.7981,0.7989
9,0.8045,0.8042,0.8365,0.8367
10,0.7853,0.7836,0.8237,0.8240
