Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8013,0.8014,0.8269,0.8269
2,0.7756,0.7757,0.8205,0.8211
3,0.7981,0.7982,0.8269,0.8270
4,0.7981,0.7979,0.8109,0.8112
5,0.8109,0.8108,0.8301,0.8304
6,0.8045,0.8030,0.8269,0.8265
7,0.7917,0.7908,0.8205,0.8206
8,0.7660,0.7681,0.7917,0.7920
9,0.8077,0.8072,0.8397,0.8398
10,0.8141,0.8142,0.8205,0.8213
