Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6731,0.6120,0.5353,0.4785
2,0.7981,0.7996,0.5833,0.5800
3,0.7853,0.7864,0.6218,0.6213
4,0.6186,0.5578,0.5417,0.4737
5,0.8109,0.8111,0.5801,0.5761
6,0.8205,0.8219,0.5994,0.5909
7,0.7917,0.7913,0.6058,0.5971
8,0.7724,0.7729,0.6026,0.5853
9,0.8237,0.8242,0.6090,0.5903
10,0.8013,0.8023,0.6506,0.6417
