Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9116,0.9116,0.7988,0.7976
2,0.8963,0.8964,0.8323,0.8321
3,0.9024,0.9024,0.8110,0.8109
4,0.9024,0.9023,0.8110,0.8101
5,0.9177,0.9182,0.8079,0.8072
6,0.8994,0.9003,0.8201,0.8197
7,0.9146,0.9149,0.8293,0.8294
8,0.8994,0.9002,0.8079,0.8079
9,0.9116,0.9113,0.8140,0.8159
10,0.8994,0.9003,0.8201,0.8196
