Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8415,0.8408,0.7988,0.7976
2,0.8323,0.8313,0.8323,0.8321
3,0.8262,0.8243,0.8110,0.8109
4,0.8262,0.8261,0.8110,0.8101
5,0.8689,0.8676,0.8079,0.8072
6,0.8567,0.8563,0.8201,0.8197
7,0.8567,0.8562,0.8293,0.8294
8,0.8445,0.8436,0.8079,0.8079
9,0.8476,0.8469,0.8140,0.8159
10,0.8476,0.8480,0.8201,0.8196
