Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6605,0.6481,0.6389,0.6288
2,0.6420,0.6215,0.6667,0.6470
3,0.6389,0.6122,0.6574,0.6335
4,0.6420,0.6320,0.7068,0.6943
5,0.6327,0.6130,0.6420,0.6198
6,0.6358,0.6303,0.6605,0.6485
7,0.6636,0.6517,0.6265,0.6132
8,0.6481,0.6405,0.6512,0.6444
9,0.6698,0.6482,0.6327,0.6148
10,0.6451,0.6348,0.6420,0.6366
