Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7407,0.7180,0.6667,0.6480
2,0.7407,0.7241,0.6759,0.6682
3,0.7253,0.7015,0.6759,0.6506
4,0.7500,0.7260,0.6883,0.6612
5,0.7222,0.6959,0.6698,0.6404
6,0.7346,0.7296,0.6389,0.6340
7,0.7160,0.7005,0.6667,0.6512
8,0.7253,0.7200,0.6512,0.6421
9,0.7438,0.7391,0.6358,0.6305
10,0.7469,0.7333,0.6574,0.6478
