Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8333,0.8341,0.7051,0.7043
2,0.8397,0.8409,0.7404,0.7401
3,0.8077,0.8086,0.7821,0.7820
4,0.8045,0.8052,0.7372,0.7373
5,0.8045,0.8054,0.7308,0.7305
6,0.8045,0.8055,0.7147,0.7152
7,0.7981,0.7984,0.7692,0.7717
8,0.8141,0.8152,0.7340,0.7347
9,0.8269,0.8271,0.7596,0.7584
10,0.8301,0.8306,0.7436,0.7440
