Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7468,0.7468,0.7051,0.7043
2,0.6923,0.6911,0.7404,0.7401
3,0.7596,0.7585,0.7821,0.7820
4,0.7179,0.7167,0.7372,0.7373
5,0.7340,0.7315,0.7308,0.7305
6,0.7308,0.7299,0.7147,0.7152
7,0.7276,0.7273,0.7692,0.7717
8,0.7308,0.7303,0.7340,0.7347
9,0.7340,0.7330,0.7596,0.7584
10,0.7147,0.7141,0.7436,0.7440
